Descritpion_ID,Top_20_Image_IDs
80.txt,1279.jpg 677.jpg 59.jpg 1463.jpg 1450.jpg 239.jpg 661.jpg 779.jpg 794.jpg 650.jpg 320.jpg 764.jpg 1953.jpg 944.jpg 1125.jpg 1157.jpg 1528.jpg 1002.jpg 409.jpg 1819.jpg
81.txt,462.jpg 1649.jpg 876.jpg 1531.jpg 520.jpg 178.jpg 1687.jpg 1055.jpg 1303.jpg 1332.jpg 1958.jpg 1293.jpg 855.jpg 27.jpg 1419.jpg 564.jpg 125.jpg 596.jpg 782.jpg 1198.jpg
82.txt,891.jpg 679.jpg 1847.jpg 1389.jpg 1031.jpg 1179.jpg 710.jpg 377.jpg 343.jpg 1927.jpg 1197.jpg 1336.jpg 1644.jpg 459.jpg 1327.jpg 1228.jpg 103.jpg 781.jpg 393.jpg 1600.jpg
83.txt,109.jpg 1989.jpg 313.jpg 504.jpg 1759.jpg 918.jpg 428.jpg 1812.jpg 1941.jpg 1650.jpg 1375.jpg 163.jpg 1871.jpg 1824.jpg 176.jpg 1054.jpg 645.jpg 587.jpg 815.jpg 1636.jpg
84.txt,1131.jpg 484.jpg 21.jpg 112.jpg 1076.jpg 1384.jpg 586.jpg 1466.jpg 942.jpg 1561.jpg 1535.jpg 1749.jpg 1161.jpg 1136.jpg 766.jpg 916.jpg 483.jpg 132.jpg 1451.jpg 1565.jpg
85.txt,112.jpg 959.jpg 1466.jpg 1087.jpg 1510.jpg 956.jpg 1273.jpg 922.jpg 1161.jpg 1375.jpg 1452.jpg 1384.jpg 619.jpg 132.jpg 1446.jpg 312.jpg 1629.jpg 1565.jpg 1316.jpg 985.jpg
86.txt,781.jpg 1197.jpg 1896.jpg 891.jpg 823.jpg 459.jpg 24.jpg 1927.jpg 377.jpg 1365.jpg 1611.jpg 98.jpg 982.jpg 679.jpg 1523.jpg 1847.jpg 1048.jpg 1389.jpg 1525.jpg 1031.jpg
87.txt,734.jpg 964.jpg 498.jpg 744.jpg 70.jpg 1213.jpg 620.jpg 921.jpg 210.jpg 1926.jpg 617.jpg 522.jpg 914.jpg 1307.jpg 1454.jpg 1043.jpg 1434.jpg 1633.jpg 1715.jpg 1630.jpg
88.txt,682.jpg 635.jpg 1111.jpg 144.jpg 774.jpg 1988.jpg 1138.jpg 1824.jpg 1704.jpg 1891.jpg 238.jpg 611.jpg 587.jpg 1812.jpg 1134.jpg 1709.jpg 1516.jpg 1642.jpg 1754.jpg 179.jpg
89.txt,112.jpg 1161.jpg 1316.jpg 1451.jpg 1822.jpg 1843.jpg 1076.jpg 312.jpg 1452.jpg 1643.jpg 1561.jpg 916.jpg 1958.jpg 808.jpg 949.jpg 1201.jpg 1663.jpg 1025.jpg 1564.jpg 360.jpg
90.txt,290.jpg 1987.jpg 1562.jpg 1648.jpg 1292.jpg 1040.jpg 760.jpg 823.jpg 1380.jpg 476.jpg 338.jpg 559.jpg 683.jpg 868.jpg 1501.jpg 561.jpg 600.jpg 609.jpg 1413.jpg 1962.jpg
91.txt,442.jpg 812.jpg 1399.jpg 1142.jpg 1548.jpg 341.jpg 1983.jpg 1519.jpg 123.jpg 100.jpg 1652.jpg 1963.jpg 606.jpg 1770.jpg 1317.jpg 125.jpg 856.jpg 1985.jpg 974.jpg 503.jpg
92.txt,231.jpg 1011.jpg 597.jpg 322.jpg 459.jpg 781.jpg 1413.jpg 985.jpg 3.jpg 1927.jpg 24.jpg 1446.jpg 1817.jpg 1611.jpg 1883.jpg 891.jpg 1902.jpg 505.jpg 1144.jpg 1980.jpg
93.txt,1093.jpg 1468.jpg 1634.jpg 1712.jpg 1368.jpg 337.jpg 1931.jpg 1530.jpg 574.jpg 652.jpg 1446.jpg 176.jpg 809.jpg 674.jpg 411.jpg 851.jpg 298.jpg 1292.jpg 1761.jpg 597.jpg
94.txt,1408.jpg 331.jpg 1068.jpg 1199.jpg 1550.jpg 850.jpg 538.jpg 1806.jpg 1714.jpg 885.jpg 1143.jpg 1733.jpg 200.jpg 571.jpg 160.jpg 818.jpg 225.jpg 144.jpg 179.jpg 1824.jpg
95.txt,1913.jpg 1292.jpg 1446.jpg 1335.jpg 829.jpg 1693.jpg 1837.jpg 1943.jpg 1630.jpg 814.jpg 1479.jpg 846.jpg 1700.jpg 20.jpg 1145.jpg 808.jpg 597.jpg 1254.jpg 849.jpg 1206.jpg
96.txt,696.jpg 634.jpg 322.jpg 1471.jpg 159.jpg 904.jpg 979.jpg 1183.jpg 511.jpg 781.jpg 838.jpg 1896.jpg 505.jpg 539.jpg 1366.jpg 445.jpg 663.jpg 1242.jpg 600.jpg 1927.jpg
97.txt,117.jpg 1716.jpg 600.jpg 873.jpg 1562.jpg 1144.jpg 24.jpg 1664.jpg 634.jpg 1033.jpg 1487.jpg 823.jpg 979.jpg 1040.jpg 663.jpg 106.jpg 523.jpg 765.jpg 1365.jpg 505.jpg
98.txt,899.jpg 414.jpg 1289.jpg 1933.jpg 623.jpg 1311.jpg 1151.jpg 262.jpg 1312.jpg 1768.jpg 903.jpg 712.jpg 217.jpg 1265.jpg 429.jpg 1655.jpg 1940.jpg 1377.jpg 361.jpg 113.jpg
99.txt,1683.jpg 1631.jpg 1825.jpg 830.jpg 1178.jpg 1858.jpg 966.jpg 1585.jpg 1267.jpg 1941.jpg 1935.jpg 298.jpg 1323.jpg 164.jpg 1099.jpg 355.jpg 976.jpg 206.jpg 1409.jpg 863.jpg
100.txt,1822.jpg 76.jpg 1941.jpg 1316.jpg 1843.jpg 1735.jpg 1395.jpg 949.jpg 789.jpg 112.jpg 877.jpg 1643.jpg 1076.jpg 1636.jpg 1099.jpg 1201.jpg 108.jpg 1375.jpg 592.jpg 587.jpg
101.txt,100.jpg 812.jpg 615.jpg 1983.jpg 1963.jpg 1246.jpg 1800.jpg 1080.jpg 974.jpg 847.jpg 125.jpg 1548.jpg 1652.jpg 610.jpg 1519.jpg 1869.jpg 123.jpg 1811.jpg 442.jpg 1592.jpg
102.txt,112.jpg 1161.jpg 1316.jpg 1643.jpg 959.jpg 1076.jpg 1941.jpg 1452.jpg 1384.jpg 1451.jpg 1201.jpg 916.jpg 1510.jpg 1565.jpg 1466.jpg 1375.jpg 360.jpg 1237.jpg 1822.jpg 1636.jpg
